gene_id,region,sequence_length,mfe,mfe_per_nucleotide
ENSCGRT00001021844,3'UTR,19,-6.03993804835697,-0.31789147622931424
ENSCGRT00001021841,3'UTR,19,-6.614722911376116,-0.34814331112505875
ENSCGRT00001021835,3'UTR,19,-6.702943510547267,-0.35278650055511934
ENSCGRT00001021822,3'UTR,19,-5.397203524358001,-0.2840633433872632
ENSCGRT00001021820,3'UTR,19,-6.479341280464457,-0.34101796212970825
ENSCGRT00001021805,3'UTR,19,-6.810165105491033,-0.3584297423942649
ENSCGRT00001021802,3'UTR,19,-5.634690178224102,-0.2965626409591633
ENSCGRT00001021801,3'UTR,19,-4.653751772537418,-0.24493430381775882
ENSCGRT00001021798,3'UTR,19,-4.681702950698957,-0.24640541845783986
ENSCGRT00001021985,3'UTR,19,-5.650822585728299,-0.2974117150383315
ENSCGRT00001021786,3'UTR,19,-5.5356848188588765,-0.2913518325715198
ENSCGRT00001021989,3'UTR,19,-4.858261970767285,-0.25569799846143604
ENSCGRT00001022005,3'UTR,19,-6.33126798072889,-0.3332246305646784
ENSCGRT00001022260,3'UTR,19,-4.884652995870085,-0.25708699978263605
ENSCGRT00001022188,3'UTR,19,-6.68520875399451,-0.3518530923155005
ENSCGRT00001022143,3'UTR,19,-6.368657505558596,-0.33519250029255765
ENSCGRT00001022136,3'UTR,19,-5.209808742145883,-0.27420046011294125
ENSCGRT00001022105,3'UTR,19,-5.296016935869203,-0.2787377334668002
ENSCGRT00001022086,3'UTR,19,-4.970523373299679,-0.26160649333156205
ENSCGRT00001021992,3'UTR,19,-5.583124742786954,-0.2938486706729976
ENSCGRT00001022263,3'UTR,19,-5.787982245921969,-0.3046306445222089
ENSCGRT00001021785,3'UTR,19,-6.8046043079635075,-0.3581370688401846
ENSCGRT00001021741,3'UTR,19,-5.7682496224776925,-0.30359208539356275
ENSCGRT00001021431,3'UTR,19,-5.850555991104175,-0.30792399953179866
ENSCGRT00001021424,3'UTR,19,-5.235969556635373,-0.2755773450860723
ENSCGRT00001021419,3'UTR,19,-5.462803384832255,-0.2875159676227503
ENSCGRT00001021413,3'UTR,19,-5.136850636197005,-0.27036055979984236
ENSCGRT00001021410,3'UTR,19,-5.310503832557878,-0.27950020171357254
ENSCGRT00001021362,3'UTR,19,-6.548600320299755,-0.3446631747526187
ENSCGRT00001021357,3'UTR,19,-5.1673719665553595,-0.2719669456081768
ENSCGRT00001021341,3'UTR,19,-6.360935740007478,-0.33478609157934097
ENSCGRT00001021317,3'UTR,19,-6.247395194733641,-0.3288102734070337
ENSCGRT00001021314,3'UTR,19,-5.38059922400335,-0.2831894328422816
ENSCGRT00001021308,3'UTR,19,-4.846974840237935,-0.2551039389598913
ENSCGRT00001021301,3'UTR,19,-6.416725299242424,-0.3377223841706539
ENSCGRT00001021290,3'UTR,19,-5.907589241893762,-0.3109257495733559
ENSCGRT00001021282,3'UTR,19,-6.5851311689409116,-0.3465858509968901
ENSCGRT00001021276,3'UTR,19,-5.179998434158673,-0.272631496534667
ENSCGRT00001021268,3'UTR,19,-5.427876405297457,-0.2856777055419714
ENSCGRT00001021265,3'UTR,19,-6.1743341848986395,-0.3249649570999284
ENSCGRT00001021259,3'UTR,19,-5.3766568563880135,-0.28298193980989544
ENSCGRT00001021256,3'UTR,19,-5.611629712212351,-0.29534893222170266
ENSCGRT00001021235,3'UTR,19,-5.50774327452698,-0.2898812249751042
ENSCGRT00001021193,3'UTR,19,-6.349687726754533,-0.33419409088181756
ENSCGRT00001021180,3'UTR,19,-5.827237080298748,-0.3066966884367762
ENSCGRT00001021433,3'UTR,19,-5.158029336636044,-0.27147522824400233
ENSCGRT00001021763,3'UTR,19,-6.4939418126229915,-0.34178641119068376
ENSCGRT00001021435,3'UTR,19,-5.635562780332005,-0.29660856738589503
ENSCGRT00001021448,3'UTR,19,-5.317361331900005,-0.2798611227315792
ENSCGRT00001021727,3'UTR,19,-5.709239138949412,-0.30048627047102167
ENSCGRT00001021721,3'UTR,19,-6.47350336165893,-0.34071070324520686
ENSCGRT00001021714,3'UTR,19,-6.835367756560893,-0.3597561977137312
ENSCGRT00001021671,3'UTR,19,-5.513470322899318,-0.2901826485736483
ENSCGRT00001021655,3'UTR,19,-5.23121063560436,-0.27532687555812424
ENSCGRT00001021650,3'UTR,19,-6.391434545162328,-0.33639129185064887
ENSCGRT00001021629,3'UTR,19,-6.700110092683218,-0.35263737329911676
ENSCGRT00001021596,3'UTR,19,-4.785444524772539,-0.25186550130381785
ENSCGRT00001021580,3'UTR,19,-5.691603682329982,-0.29955808854368327
ENSCGRT00001021558,3'UTR,19,-6.424963143514166,-0.33815595492179823
ENSCGRT00001021555,3'UTR,19,-5.037554573384216,-0.2651344512307482
ENSCGRT00001021553,3'UTR,19,-5.002643235184135,-0.26329701237811237
ENSCGRT00001021547,3'UTR,19,-4.854052561770607,-0.25547645061950564
ENSCGRT00001021526,3'UTR,19,-5.161381065542429,-0.2716516350285489
ENSCGRT00001021522,3'UTR,19,-6.487156860447807,-0.34142930844462144
ENSCGRT00001021494,3'UTR,19,-5.246288958651715,-0.276120471507985
ENSCGRT00001021488,3'UTR,19,-5.321226234542483,-0.28006453866013065
ENSCGRT00001021481,3'UTR,19,-6.549204980435434,-0.344694998970286
ENSCGRT00001021461,3'UTR,19,-5.940820854595332,-0.31267478182080694
ENSCGRT00001021452,3'UTR,19,-6.675583299467749,-0.351346489445671
ENSCGRT00001022270,3'UTR,19,-6.180634163822371,-0.3252965349380195
ENSCGRT00001022274,3'UTR,19,-5.130065692866162,-0.2700034575192717
ENSCGRT00001023190,3'UTR,19,-6.64254221268476,-0.34960748487814525
ENSCGRT00001023188,3'UTR,19,-6.286082143554786,-0.33084642860814667
ENSCGRT00001023177,3'UTR,19,-4.755318237372225,-0.2502799072301171
ENSCGRT00001023152,3'UTR,19,-6.459903009744986,-0.3399948952497361
ENSCGRT00001023134,3'UTR,19,-6.711106241848355,-0.3532161179920187
ENSCGRT00001023123,3'UTR,19,-5.74372273775881,-0.30230119672414785
ENSCGRT00001023115,3'UTR,19,-6.706493665173027,-0.3529733507985804
ENSCGRT00001023088,3'UTR,19,-4.712140589323744,-0.2480073994380918
ENSCGRT00001023087,3'UTR,19,-4.907991972602479,-0.25831536697907787
ENSCGRT00001023073,3'UTR,19,-6.8381240984562925,-0.35990126833980485
ENSCGRT00001023072,3'UTR,19,-5.253243961129844,-0.27648652426999176
ENSCGRT00001023057,3'UTR,19,-6.743039226112557,-0.3548968013743451
ENSCGRT00001023054,3'UTR,19,-6.170871287271456,-0.32478269933007664
ENSCGRT00001023049,3'UTR,19,-5.032542268780858,-0.26487064572530833
ENSCGRT00001023027,3'UTR,19,-5.16533194299501,-0.2718595759471058
ENSCGRT00001023025,3'UTR,19,-5.204893814757524,-0.2739417797240802
ENSCGRT00001023018,3'UTR,19,-6.4345724108470295,-0.3386617058340542
ENSCGRT00001023006,3'UTR,19,-6.618851989107958,-0.348360631005682
ENSCGRT00001022951,3'UTR,19,-5.696412350472841,-0.29981117634067583
ENSCGRT00001022948,3'UTR,19,-5.059872814044625,-0.2663090954760329
ENSCGRT00001022939,3'UTR,19,-5.163063544608686,-0.2717401865583519
ENSCGRT00001023193,3'UTR,19,-5.348520218867275,-0.2815010641509092
ENSCGRT00001022936,3'UTR,19,-4.760106964342532,-0.25053194549171226
ENSCGRT00001023204,3'UTR,19,-6.249719195284108,-0.32893258922547935
ENSCGRT00001023215,3'UTR,19,-6.127891808933785,-0.3225206215228308
ENSCGRT00001023570,3'UTR,19,-6.1744771458191385,-0.32497248135890205
ENSCGRT00001023538,3'UTR,19,-6.109561749180654,-0.3215558815358239
ENSCGRT00001023492,3'UTR,19,-5.300067657652819,-0.27895092935014837
ENSCGRT00001023440,3'UTR,19,-6.754104573282011,-0.35547918806747425
ENSCGRT00001023439,3'UTR,19,-5.264825198710427,-0.2770960630900225
ENSCGRT00001023325,3'UTR,19,-5.411896490126579,-0.2848366573750831
ENSCGRT00001023320,3'UTR,19,-5.198572720468223,-0.2736090905509591
ENSCGRT00001023303,3'UTR,19,-5.291219431974685,-0.27848523326182556
ENSCGRT00001023239,3'UTR,19,-5.128662262448717,-0.2699295927604588
ENSCGRT00001023228,3'UTR,19,-6.042121420503726,-0.3180063905528277
ENSCGRT00001023221,3'UTR,19,-6.643862655012529,-0.3496769818427647
ENSCGRT00001023218,3'UTR,19,-4.957862435130503,-0.2609401281647633
ENSCGRT00001023217,3'UTR,19,-6.7592142787478675,-0.3557481199340983
ENSCGRT00001022927,3'UTR,19,-4.644445748938208,-0.24444451310201093
ENSCGRT00001022912,3'UTR,19,-6.4665285362754625,-0.34034360717239276
ENSCGRT00001022483,3'UTR,19,-4.568683965576026,-0.24045705081979085
ENSCGRT00001022465,3'UTR,19,-6.651018817396562,-0.3500536219682401
ENSCGRT00001022463,3'UTR,19,-5.817763696602572,-0.30619808929487224
ENSCGRT00001022461,3'UTR,19,-6.470948012146434,-0.34057621116560177
ENSCGRT00001022443,3'UTR,19,-6.287580541698817,-0.33092529166835877
ENSCGRT00001022429,3'UTR,19,-6.683554535634958,-0.3517660281913136
ENSCGRT00001022426,3'UTR,19,-6.219810489034662,-0.327358446791298
ENSCGRT00001022420,3'UTR,19,-6.707341747966964,-0.3530179867351034
ENSCGRT00001022408,3'UTR,19,-5.301509744956183,-0.27902682868190437
ENSCGRT00001022407,3'UTR,19,-5.782465597672746,-0.3043402946143551
ENSCGRT00001022400,3'UTR,19,-6.775041853907608,-0.35658115020566356
ENSCGRT00001022375,3'UTR,19,-6.077745296291758,-0.3198813313837768
ENSCGRT00001022367,3'UTR,19,-5.51693738124472,-0.2903651253286695
ENSCGRT00001022338,3'UTR,19,-6.139450548727287,-0.32312897624880454
ENSCGRT00001022333,3'UTR,19,-5.291236915523424,-0.2784861534486012
ENSCGRT00001022320,3'UTR,19,-6.5061536952598615,-0.34242914185578216
ENSCGRT00001022309,3'UTR,19,-4.9893259080916055,-0.26259610042587395
ENSCGRT00001022307,3'UTR,19,-4.764029802275963,-0.2507384106461033
ENSCGRT00001022302,3'UTR,19,-6.019530257591489,-0.3168173819784994
ENSCGRT00001022497,3'UTR,19,-5.216241574928488,-0.27453903025939413
ENSCGRT00001022524,3'UTR,19,-4.9348555126949725,-0.2597292375102617
ENSCGRT00001022556,3'UTR,19,-5.968529321173963,-0.3141331221670507
ENSCGRT00001022891,3'UTR,19,-6.640281419308315,-0.34948849575306923
ENSCGRT00001022887,3'UTR,19,-6.510631627636104,-0.34266482250716335
ENSCGRT00001022860,3'UTR,19,-4.7271748505811395,-0.24879867634637576
ENSCGRT00001022856,3'UTR,19,-6.668783398735252,-0.35098859993343434
ENSCGRT00001022790,3'UTR,19,-6.05026222330279,-0.31843485385804154
ENSCGRT00001022780,3'UTR,19,-5.795185051274632,-0.3050097395407701
ENSCGRT00001022776,3'UTR,19,-5.225955157723173,-0.27505027145911437
ENSCGRT00001022762,3'UTR,19,-4.855410817702626,-0.2555479377738224
ENSCGRT00001021168,3'UTR,19,-6.710040345590335,-0.35316001818896503
ENSCGRT00001022747,3'UTR,19,-5.146624607223039,-0.27087497932752835
ENSCGRT00001022723,3'UTR,19,-5.67730835773988,-0.29880570303894105
ENSCGRT00001022681,3'UTR,19,-6.3111218633345185,-0.3321643085965536
ENSCGRT00001022677,3'UTR,19,-6.56679975548358,-0.3456210397622937
ENSCGRT00001022673,3'UTR,19,-5.342802044918649,-0.2812001076272973
ENSCGRT00001022664,3'UTR,19,-4.671318295823569,-0.24585885767492466
ENSCGRT00001022643,3'UTR,19,-4.63456489047822,-0.24392446791990632
ENSCGRT00001022613,3'UTR,19,-5.53025144728072,-0.29106586564635367
ENSCGRT00001022596,3'UTR,19,-4.976619654318723,-0.26192735022730124
ENSCGRT00001022582,3'UTR,19,-5.861479851862766,-0.30849893957172453
ENSCGRT00001022569,3'UTR,19,-4.640780606055877,-0.24425161084504615
ENSCGRT00001022736,3'UTR,19,-4.707083698940794,-0.24774124731267336
ENSCGRT00001008539,3'UTR,19,-6.746527739946196,-0.35508040736558927
ENSCGRT00001021147,3'UTR,19,-6.380934516667719,-0.3358386587719852
ENSCGRT00001021128,3'UTR,19,-4.839100322793649,-0.25468949067334995
ENSCGRT00001019780,3'UTR,19,-5.082033924929259,-0.2674754697331189
ENSCGRT00001019778,3'UTR,19,-6.114053265468729,-0.3217922771299331
ENSCGRT00001019777,3'UTR,19,-4.678835715142746,-0.24625451132330242
ENSCGRT00001019733,3'UTR,19,-5.1521257464001105,-0.27116451296842686
ENSCGRT00001019729,3'UTR,19,-5.712910772017084,-0.30067951431668866
ENSCGRT00001019723,3'UTR,19,-4.9259730640798605,-0.2592617402147295
ENSCGRT00001019679,3'UTR,19,-6.594219122660517,-0.34706416435055354
ENSCGRT00001019642,3'UTR,19,-5.232023553356142,-0.2753696607029548
ENSCGRT00001019620,3'UTR,19,-5.883373328275274,-0.3096512278039618
ENSCGRT00001019617,3'UTR,19,-6.616060683821739,-0.34821372020114416
ENSCGRT00001019615,3'UTR,19,-5.297815708107193,-0.2788324056898523
ENSCGRT00001019605,3'UTR,19,-6.623518201768554,-0.3486062211457133
ENSCGRT00001019602,3'UTR,19,-5.1040631325000225,-0.2686349017105275
ENSCGRT00001019601,3'UTR,19,-5.86959609677226,-0.30892611035643475
ENSCGRT00001019594,3'UTR,19,-5.821617687823573,-0.3064009309380828
ENSCGRT00001019797,3'UTR,19,-5.256462598162717,-0.27665592621909035
ENSCGRT00001019813,3'UTR,19,-6.011412108059027,-0.3163901109504751
ENSCGRT00001020049,3'UTR,19,-6.192635973983719,-0.32592820915703785
ENSCGRT00001020042,3'UTR,19,-6.085688516644711,-0.3202993956128795
ENSCGRT00001020039,3'UTR,19,-5.900249948199294,-0.31053947095785756
ENSCGRT00001020037,3'UTR,19,-5.837426016188428,-0.3072329482204436
ENSCGRT00001020032,3'UTR,19,-5.949739772369994,-0.3131441985457892
ENSCGRT00001020025,3'UTR,19,-5.07518860194196,-0.26711518957589264
ENSCGRT00001019999,3'UTR,19,-6.65789867477547,-0.3504157197250247
ENSCGRT00001019983,3'UTR,19,-5.844145618992601,-0.30758661152592637
ENSCGRT00001019972,3'UTR,19,-6.065591760915347,-0.3192416716271235
ENSCGRT00001019967,3'UTR,19,-4.994197929608214,-0.26285252261095865
ENSCGRT00001019935,3'UTR,19,-6.769362909269791,-0.35628225838262056
ENSCGRT00001019915,3'UTR,19,-5.680480219560125,-0.2989726431347434
ENSCGRT00001019891,3'UTR,19,-5.164550247571611,-0.2718184340827164
ENSCGRT00001019871,3'UTR,19,-6.094834616113852,-0.3207807692691501
ENSCGRT00001019868,3'UTR,19,-6.46361996730413,-0.3401905245949542
ENSCGRT00001019860,3'UTR,19,-6.080064052868047,-0.3200033712035814
ENSCGRT00001019846,3'UTR,19,-6.483510950417201,-0.3412374184430106
ENSCGRT00001019839,3'UTR,19,-4.836693454268709,-0.25456281338256365
ENSCGRT00001019815,3'UTR,19,-4.791346168723957,-0.25217611414336616
ENSCGRT00001019275,3'UTR,19,-5.096102800727054,-0.26821593688037126
ENSCGRT00001019243,3'UTR,19,-6.312286468872919,-0.3322256036248905
ENSCGRT00001019213,3'UTR,19,-5.034907377779325,-0.26499512514628026
ENSCGRT00001019192,3'UTR,19,-5.525180571818203,-0.290798977464116
ENSCGRT00001019175,3'UTR,19,-6.174307866411868,-0.3249635719164141
ENSCGRT00001019172,3'UTR,19,-5.27151865406729,-0.2774483502140679
ENSCGRT00001019171,3'UTR,19,-5.515071963778488,-0.2902669454620257
ENSCGRT00001019152,3'UTR,19,-5.409089882666789,-0.28468894119298893
ENSCGRT00001019121,3'UTR,19,-6.604128341770128,-0.34758570219842777
ENSCGRT00001019116,3'UTR,19,-6.597520961720412,-0.3472379453537059
ENSCGRT00001019115,3'UTR,19,-5.241533823808383,-0.27587020125307277
ENSCGRT00001019111,3'UTR,19,-6.246502619185876,-0.32876329574662505
ENSCGRT00001019108,3'UTR,19,-6.339350518836862,-0.3336500273072033
ENSCGRT00001019079,3'UTR,19,-5.586770329176622,-0.29404054364087484
ENSCGRT00001019078,3'UTR,19,-6.514680083436763,-0.3428778991282507
ENSCGRT00001019073,3'UTR,19,-4.913487788088125,-0.2586046204256908
ENSCGRT00001019057,3'UTR,19,-6.771004185820993,-0.35636864135899965
ENSCGRT00001019017,3'UTR,19,-6.001682776469126,-0.3158780408667961
ENSCGRT00001019567,3'UTR,19,-6.302661591925493,-0.33171903115397333
ENSCGRT00001019287,3'UTR,19,-6.129640066463301,-0.3226126350770158
ENSCGRT00001019291,3'UTR,19,-6.252805139099523,-0.32909500732102753
ENSCGRT00001019546,3'UTR,19,-5.891315582158403,-0.31006924116623175
ENSCGRT00001019524,3'UTR,19,-5.994133617060908,-0.31548071668741623
ENSCGRT00001019502,3'UTR,19,-5.733864668037431,-0.3017823509493385
ENSCGRT00001019499,3'UTR,19,-5.355067696505461,-0.28184566823712953
ENSCGRT00001019479,3'UTR,19,-5.094620693958735,-0.26813793126098606
ENSCGRT00001019472,3'UTR,19,-5.23959786257422,-0.2757683085565379
ENSCGRT00001019465,3'UTR,19,-6.4572311267862865,-0.3398542698308572
ENSCGRT00001019463,3'UTR,19,-4.896403943974017,-0.25770547073547456
ENSCGRT00001019447,3'UTR,19,-6.622296049857953,-0.3485418973609449
ENSCGRT00001019397,3'UTR,19,-5.5750893689222405,-0.2934257562590653
ENSCGRT00001019341,3'UTR,19,-4.804706675229093,-0.252879298696268
ENSCGRT00001019339,3'UTR,19,-5.069480109504818,-0.26681474260551674
ENSCGRT00001019327,3'UTR,19,-5.990906432163695,-0.3153108648507208
ENSCGRT00001019313,3'UTR,19,-5.879962393900997,-0.30947170494215775
ENSCGRT00001019308,3'UTR,19,-6.489781115110306,-0.34156742711106874
ENSCGRT00001020062,3'UTR,19,-5.9861743277619315,-0.31506180672431217
ENSCGRT00001020869,3'UTR,19,-5.634464734415804,-0.29655077549556863
ENSCGRT00001020855,3'UTR,19,-4.6625352187483715,-0.2453965904604406
ENSCGRT00001020817,3'UTR,19,-4.9659054396809985,-0.26136344419373675
ENSCGRT00001020811,3'UTR,19,-5.215533312274407,-0.27450175327760035
ENSCGRT00001020798,3'UTR,19,-6.204829204807244,-0.3265699581477497
ENSCGRT00001020769,3'UTR,19,-6.507142993010272,-0.34248121015843536
ENSCGRT00001020764,3'UTR,19,-6.132456515310623,-0.3227608692268749
ENSCGRT00001020748,3'UTR,19,-4.754527046675789,-0.25023826561451523
ENSCGRT00001020741,3'UTR,19,-6.630339639998629,-0.34896524421045416
ENSCGRT00001020689,3'UTR,19,-6.364531732591523,-0.33497535434692227
ENSCGRT00001020666,3'UTR,19,-4.698447385232623,-0.24728670448592754
ENSCGRT00001020619,3'UTR,19,-6.382186122241287,-0.3359045327495414
ENSCGRT00001020614,3'UTR,19,-6.351221197158603,-0.3342747998504528
ENSCGRT00001020600,3'UTR,19,-4.940590299059653,-0.2600310683715607
ENSCGRT00001020597,3'UTR,19,-6.64058508872529,-0.34950447835396264
ENSCGRT00001020593,3'UTR,19,-5.3941469723048225,-0.2839024722265696
ENSCGRT00001020587,3'UTR,19,-6.713808251118726,-0.35335832900624875
ENSCGRT00001020879,3'UTR,19,-6.51148217003226,-0.34270958789643474
ENSCGRT00001020541,3'UTR,19,-4.873708605463757,-0.2565109792349346
ENSCGRT00001021125,3'UTR,19,-6.736014254693194,-0.3545270660364839
ENSCGRT00001021112,3'UTR,19,-6.398921736140605,-0.33678535453371605
ENSCGRT00001021102,3'UTR,19,-6.082946377617409,-0.3201550725061794
ENSCGRT00001021101,3'UTR,19,-5.3767126327928985,-0.28298487541015255
ENSCGRT00001021099,3'UTR,19,-6.2008578614656304,-0.32636094007713845
ENSCGRT00001021094,3'UTR,19,-4.763786202118337,-0.2507255895851756
ENSCGRT00001021092,3'UTR,19,-5.775256977190956,-0.30396089353636613
ENSCGRT00001021087,3'UTR,19,-6.308013791792549,-0.33200072588381835
ENSCGRT00001021080,3'UTR,19,-6.706238616395111,-0.35295992717869007
ENSCGRT00001021076,3'UTR,19,-4.944595984131075,-0.26024189390163555
ENSCGRT00001021060,3'UTR,19,-5.653511850948015,-0.29755325531305343
ENSCGRT00001021001,3'UTR,19,-5.234558573679743,-0.2755030828252496
ENSCGRT00001020962,3'UTR,19,-5.350998894474319,-0.28163152076180625
ENSCGRT00001020945,3'UTR,19,-4.561919354519879,-0.24010101865894098
ENSCGRT00001020941,3'UTR,19,-5.972059581537601,-0.3143189253440843
ENSCGRT00001020938,3'UTR,19,-4.895449851657036,-0.2576552553503703
ENSCGRT00001020936,3'UTR,19,-5.493576390023072,-0.28913559947489853
ENSCGRT00001020907,3'UTR,19,-5.1090734942508655,-0.2688986049605719
ENSCGRT00001020891,3'UTR,19,-5.850161160645963,-0.30790321898136647
ENSCGRT00001020534,3'UTR,19,-5.193523020541674,-0.2733433168706144
ENSCGRT00001020260,3'UTR,19,-6.026307755564689,-0.31717409239814154
ENSCGRT00001020227,3'UTR,19,-6.513213329095686,-0.3428007015313519
ENSCGRT00001020203,3'UTR,19,-4.823248202063416,-0.2538551685296535
ENSCGRT00001020197,3'UTR,19,-4.8236353475729175,-0.25387554460910094
ENSCGRT00001020179,3'UTR,19,-4.592576789159923,-0.24171456785052228
ENSCGRT00001020130,3'UTR,19,-5.798907304981248,-0.305205647630592
ENSCGRT00001020116,3'UTR,19,-5.939239102178931,-0.3125915316936279
ENSCGRT00001020275,3'UTR,19,-5.099156168787494,-0.2683766404624997
ENSCGRT00001020284,3'UTR,19,-6.565621029956417,-0.34555900157665354
ENSCGRT00001020295,3'UTR,19,-5.982468560143491,-0.3148667663233416
ENSCGRT00001020297,3'UTR,19,-5.360030091382837,-0.2821068469148862
ENSCGRT00001020519,3'UTR,19,-5.435330379548114,-0.28607001997621656
ENSCGRT00001020518,3'UTR,19,-4.696344035675331,-0.247176001877649
ENSCGRT00001020511,3'UTR,19,-6.235694426639796,-0.32819444350735766
ENSCGRT00001020489,3'UTR,19,-6.460264370328717,-0.3400139142278272
ENSCGRT00001020478,3'UTR,19,-6.451926491590907,-0.3395750785047846
ENSCGRT00001020445,3'UTR,19,-5.901376329552247,-0.31059875418696037
ENSCGRT00001020441,3'UTR,19,-5.09060454792683,-0.2679265551540437
ENSCGRT00001021130,3'UTR,19,-4.740719798576729,-0.2495115683461436
ENSCGRT00001020434,3'UTR,19,-6.709016154616557,-0.35310611340087145
ENSCGRT00001020390,3'UTR,19,-4.875134633965317,-0.25658603336659563
ENSCGRT00001020368,3'UTR,19,-6.676996303426935,-0.35142085807510187
ENSCGRT00001020361,3'UTR,19,-5.36334197891644,-0.28228115678507576
ENSCGRT00001020330,3'UTR,19,-5.540480722954608,-0.2916042485765583
ENSCGRT00001020312,3'UTR,19,-6.238931569571356,-0.328364819451124
ENSCGRT00001020302,3'UTR,19,-6.186489866097195,-0.3256047297945892
ENSCGRT00001020396,3'UTR,19,-5.4311179834874235,-0.2858483149203907
ENSCGRT00001008538,3'UTR,19,-6.115449615463837,-0.3218657692349388
ENSCGRT00001010968,3'UTR,19,-6.281954843929527,-0.3306292023120804
ENSCGRT00001004313,3'UTR,19,-5.263702778658266,-0.27703698835043505
ENSCGRT00001001431,3'UTR,19,-4.738379764954107,-0.24938840868179513
ENSCGRT00001004306,3'UTR,19,-5.76527476411887,-0.30343551390099316
ENSCGRT00001004304,3'UTR,19,-4.901229362943617,-0.2579594401549272
ENSCGRT00001004303,3'UTR,19,-5.0334778378998974,-0.26491988620525775
ENSCGRT00001004302,3'UTR,19,-5.500849863893953,-0.28951841388915545
ENSCGRT00001004300,3'UTR,19,-5.71730263536147,-0.30091066501902475
ENSCGRT00001001432,3'UTR,19,-6.430347237626175,-0.33843932829611445
ENSCGRT00001001422,3'UTR,19,-6.371689922638641,-0.33535210119150743
ENSCGRT00001004297,3'UTR,19,-5.128744431072884,-0.26993391742488865
ENSCGRT00001004288,3'UTR,19,-5.9547354204735194,-0.31340712739334314
ENSCGRT00001004286,3'UTR,19,-4.7047082241008855,-0.24761622232109923
